id,title,tags
109560,New York Cop,"allegedly based on a true story, this film follows the life of toshi, a japanese man living in america and working with the new york city police. after being recommended for undercover work, toshi decides to go after a gang lead by hawk. hawk and toshi soon become friends, although hawk's second-in-command, tito, is suspicious of the newcomer. will toshi be able to bring the gang down, or will his cover be blown before he can finish the assignment? action, thriller, crime, drama, torunakamura, chadmcqueen, mirasorvino, conanlee, andreaskatsulas, tōrumurakawa"
56428,Beyond Bedlam,"an experiment gone awry places a neurologist (elizabeth hurley) and a homicide detective (craig fairbrass) in a psychopath's (keith allen) nightmarish world. horror, elizabethhurley, craigfairbrass, keithallen, jessebirdsall, craigkelly, vadimjean"
63105,Nemesis 2 - Nebula,"it has been 73 years since alex failed and the humans lost the cyborg wars. since then, the humans have been enslaved. scientists have developed a new dna strain, which could signal the end of the cyborgs, and they inject it into a volunteer. when the cyborgs learn of the woman and the baby they list both for termination. science fiction, action, thriller, sueprice, chadstahelski, tinacote, earlwhite, jahij.j.zuri, albertpyun"
131957,Nina Takes a Lover,"laura san giacomo stars in this sexy comedy about adultery. when nina's (san giacomo) husband goes out of town for several weeks on a business trip, nina hooks up with a photographer. told from a reporter's point of view, his interviews with nina and the photographer provide comic insights. stars laura san giacomo, paul rhys, michael o'keefe, fisher stevens and more. drama, romance, laurasangiacomo, michaelo'keefe, paulrhys, cristiconaway, fisherstevens, alanjacobs"
241,Natural Born Killers,"two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media. crime, thriller, drama, woodyharrelson, juliettelewis, robertdowneyjr., tommyleejones, tomsizemore, oliverstone"
9058,Only You,"a childhood incident has convinced faith corvatch that her true love is a guy named ""damon bradley,"" but she has yet to meet him. preparing to settle down and marry a foot doctor, faith impulsively flies to venice when it seems that she may be able to finally encounter the man of her dreams. instead, she meets the charming peter wright. but can they fall in love if she still believes that she is intended to be with someone else? comedy, drama, romance, marisatomei, robertdowneyjr., bonniehunt, joaquimdealmeida, fisherstevens, normanjewison"
527,Once Were Warriors,"a drama about a maori family lving in auckland, new zealand. lee tamahori tells the story of beth heke’s strong will to keep her family together during times of unemployment and abuse from her violent and alcoholic husband. drama, renaowen, temueramorrison, mamaengaroakerr-bell, julianarahanga, taungaroaemile, leetamahori"
18220,Poison Ivy II: Lily,"a young and naive college art student becomes obsessed with assuming the identity and personality of a departed coed who used to live in her room, and in so doing causes complications that result in two men, a student and her art professor, lusting after her. drama, romance, thriller, alyssamilano, johnathonschaech, xanderberkeley, belindabauer, camillabelle, annegoursaud"
6950,Outbreak,"a deadly airborne virus finds its way into the usa and starts killing off people at an epidemic rate. col sam daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the white house. action, drama, science fiction, thriller, dustinhoffman, renerusso, morganfreeman, kevinspacey, cubagoodingjr., wolfgangpetersen"
101,Leon: The Professional,"leon, the top hit man in new york, has earned a rep as an effective ""cleaner"". but when his next-door neighbors are wiped out by a loose-cannon dea agent, he becomes the unwilling custodian of 12-year-old mathilda. before long, mathilda's thoughts turn to revenge, and she considers following in leon's footsteps. thriller, crime, drama, jeanreno, natalieportman, garyoldman, dannyaiello, peterappel, lucbesson"
63020,The Perez Family,"in the midst of the mariel boat lift -- a hurried exodus of refugees from cuba going to america -- an immigration clerk accidentally presumes that dissident juan raul perez and dorita evita perez are married. united by their last name and a mutual resolve to emigrate, dorita and juan agree to play along. but it gets complicated when the two begin falling for each other just as juan reunites with his wife, carmela, whom he hasn't seen in decades. comedy, drama, romance, marisatomei, alfredmolina, anjelicahuston, chazzpalminteri, trinialvarado, miranair"
2307,A Pyromaniac's Love Story,"a pastry boy and the son of a hair-piece mogul become involved in an arson scandal. sergio is offered a bribe in exchange for taking the blame for the fire that destroys his workplace. garet, the real arsonist, is apalled that someone else would try to take credit for his act of love. before long, sergio and garet become entangled in a zany love-quadrangle involving hattie and stephanie. written by brian whiting comedy, drama, romance, williambaldwin, johnleguizamo, эрикаэлениак, michaellerner, arminmueller-stahl, joshuabrand"
680,Pulp Fiction,"a burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. their adventures unfurl in three stories that ingeniously trip back and forth in time. thriller, crime, johntravolta, samuell.jackson, umathurman, brucewillis, vingrhames, quentintarantino"
41478,Panther,"panther is a semi-historic film about the origins of the black panther party for self-defense. the movie spans about 3 years (1966-68) of the black panther's history in oakland. panther also uses historical footage (b/w) to emphasize some points. drama, kadeemhardison, bokeemwoodbine, courtneyb.vance, angelabassett, marcuschong, mariovanpeebles"
25296,Pushing Hands,"the story is about an elderly chinese tai chi chuan teacher and grandfather who emigrates from beijing to live with his son, american daughter-in-law, and grandson in a new york city suburb. the grandfather is increasingly distanced from the family as a ""fish out of water"" in western culture. comedy, drama, sihunglung, wanglai, boz.wang, debsnyder, fannydeluz, anglee"
40156,Priest,"father greg pilkington (linus roache) is torn between his call as a conservative catholic priest and his secret life as a homosexual with a gay lover, frowned upon by the church. upon hearing the confession of a young girl of her incestuous father, greg enters an intensely emotional spiritual struggle deciding between choosing morals over religion and one life over another. drama, romance, linusroache, tomwilkinson, robertcarlyle, cathytyson, christinetremarco, antoniabird"
11450,Quiz Show,"quiz show is a 1994 american historical drama film which tells the true story of the twenty one quiz show scandal of the 1950s. history, drama, johnturturro, robmorrow, ralphfiennes, paulscofield, davidpaymer, robertredford"
